14.679,56.378
15.531,59.359
16.383,62.34
17.234,65.321
18.086,68.302
18.938,71.283
19.79,74.264
20.641,77.244
21.493,80.225
22.345,83.206
23.196,86.187
24.048,89.168
24.9,92.149
25.752,95.13
26.603,98.111
27.455,101.092
28.307,104.073
29.158,107.054
30.01,110.035
30.862,113.016
31.713,115.997
32.565,118.978
33.417,121.959
34.269,124.94
35.12,127.921
35.972,130.902
36.824,133.883
37.675,136.864
38.527,139.845
39.379,142.826
40.23,145.807
41.082,148.788
41.934,151.769
42.786,154.749
43.637,157.73
44.489,160.711
45.341,163.692
46.192,166.673
47.044,169.654
47.896,172.635
48.747,175.616
49.599,178.597
50.451,181.578
51.303,184.559
52.154,187.54
53.006,190.521
53.858,193.502
54.709,196.483
55.561,199.464
56.413,202.445
57.265,205.426
58.116,208.407
58.968,211.388
59.82,214.369
60.671,217.35
61.523,220.331
62.375,223.312
63.226,226.293
64.078,229.274
64.93,232.255
65.782,235.235
66.633,238.216
67.485,241.197
68.337,244.178
69.188,247.159
70.04,250.14
70.892,253.121
71.743,256.102
72.595,259.083
73.447,262.064
74.299,265.045
75.15,268.026
76.002,271.007
76.854,273.988
77.705,276.969
78.557,279.95
79.409,282.931
80.261,285.912
81.112,288.893
81.964,291.874
82.816,294.855
83.667,297.836
84.519,300.817
85.371,303.798
86.222,306.779
87.074,309.76
87.926,312.74
88.778,315.721
89.629,318.702
90.481,321.683
91.333,324.664
92.184,327.645
93.036,330.626
93.888,333.607
94.739,336.588
95.591,339.569
96.443,342.55
97.295,345.531
98.146,348.512
98.998,351.493
99.85,354.474
100.701,357.455
101.553,360.436
102.405,363.417
103.257,366.398
104.108,369.379
104.96,372.36
105.812,375.341
106.663,378.322
107.515,381.303
108.367,384.284
109.218,387.265
110.07,390.245
110.922,393.226
111.774,396.207
112.625,399.188
113.477,402.169
114.329,405.15
115.18,408.131
116.032,411.112
116.884,414.093
117.735,417.074
118.587,420.055
119.439,423.036
120.291,426.017
121.142,428.998
121.994,431.979
122.846,434.96
123.697,437.941
124.549,440.922
125.401,443.903
126.253,446.884
127.104,449.865
127.956,452.846
128.808,455.827
129.659,458.808
130.511,461.789
131.363,464.77
132.214,467.751
133.066,470.731
133.918,473.712
134.77,476.693
135.621,479.674
136.473,482.655
137.325,485.636
138.176,488.617
139.028,491.598
139.88,494.579
140.731,497.56
141.583,500.541
142.435,503.522
143.287,506.503
144.138,509.484
144.99,512.465
145.842,515.446
146.693,518.427
147.545,521.408
148.397,524.389
149.248,527.37
150.1,530.351
150.952,533.332
151.804,536.313
152.655,539.294
153.507,542.275
154.359,545.256
155.21,548.236
156.062,551.217
156.914,554.198
157.766,557.179
158.617,560.16
159.469,563.141
160.321,566.122
161.172,569.103
162.024,572.084
162.876,575.065
163.727,578.046
164.579,581.027
165.431,584.008
166.283,586.989
167.134,589.97
167.986,592.951
168.838,595.932
169.689,598.913
170.541,601.894
171.393,604.875
172.244,607.856
173.096,610.837
173.948,613.818
174.8,616.799
175.651,619.78
176.503,622.761
177.355,625.741
178.206,628.722
179.058,631.703
179.91,634.684
180.762,637.665
181.613,640.646
182.465,643.627
183.317,646.608
184.168,649.589
185.02,652.57
185.872,655.551
186.723,658.532
187.575,661.513
188.427,664.494
189.279,667.475
190.13,670.456
190.982,673.437
191.834,676.418
192.685,679.399
193.537,682.38
194.389,685.361
195.24,688.342
196.092,691.323
196.944,694.304
197.796,697.285
198.647,700.266
199.499,703.246
200.351,706.227
201.202,709.208
202.054,712.189
202.906,715.17
203.758,718.151
204.609,721.132
205.461,724.113
206.313,727.094
207.164,730.075
208.016,733.056
208.868,736.037
209.719,739.018
210.571,741.999
211.423,744.98
212.275,747.961
213.126,750.942
213.978,753.923
214.83,756.904
215.681,759.885
216.533,762.866
217.385,765.847
218.236,768.828
219.088,771.809
219.94,774.79
220.792,777.771
221.643,780.752
222.495,783.732
223.347,786.713
224.198,789.694
225.05,792.675
225.902,795.656
226.754,798.637
227.605,801.618
228.457,804.599
229.309,807.58
230.16,810.561
231.012,813.542
231.864,816.523
232.715,819.504
233.567,822.485
234.419,825.466
235.271,828.447
236.122,831.428
236.974,834.409
237.826,837.39
238.677,840.371
239.529,843.352
240.381,846.333
241.232,849.314
242.084,852.295
242.936,855.276
243.788,858.257
244.639,861.237
245.491,864.218
246.343,867.199
247.194,870.18
248.046,873.161
248.898,876.142
249.749,879.123
250.601,882.104
251.453,885.085
252.305,888.066
253.156,891.047
254.008,894.028
254.86,897.009
255.711,899.99
256.563,902.971
257.415,905.952
258.267,908.933
259.118,911.914
259.97,914.895
260.822,917.876
261.673,920.857
262.525,923.838
263.377,926.819
264.228,929.8
265.08,932.781
265.932,935.762
266.784,938.742
267.635,941.723
268.487,944.704
269.339,947.685
270.19,950.666
271.042,953.647
271.894,956.628
272.745,959.609
273.597,962.59
274.449,965.571
275.301,968.552
276.152,971.533
277.004,974.514
277.856,977.495
278.707,980.476
279.559,983.457
280.411,986.438
281.263,989.419
282.114,992.4
282.966,995.381
283.818,998.362
284.669,1001.343
285.521,1004.324
286.373,1007.305
287.224,1010.286
288.076,1013.267
288.928,1016.247
289.78,1019.228
290.631,1022.209
291.483,1025.19
292.335,1028.171
293.186,1031.152
294.038,1034.133
294.89,1037.114
295.741,1040.095
296.593,1043.076
297.445,1046.057
298.297,1049.038
299.148,1052.019
300.0,1055.0
